Estado,Probables (año pasado),Probables (año actual),Confirmados Dengue No Grave (año pasado),Confirmados Dengue No Grave (año actual),Dengue con Signos de Alarma y Dengue Grave (año pasado),Dengue con Signos de Alarma y Dengue Grave (año actual),Total Confirmados (año pasado),Total Confirmados (año actual),Defunciones (año pasado),Defunciones (año actual),Semana_Epidemiologica,Anio
CD MÉXICO,157,201,0,0,0.0,0,0,0,0.0,0.0,50,2018
TLAXCALA,12,11,0,0,0.0,0,0,0,0.0,0.0,50,2018
CHIAPAS,531,"1,049",67.0,41.0,91.0,330.0,158.0,371.0,0.0,1.0,18,2018
JALISCO,"1,162",803,57.0,28.0,11.0,3.0,68.0,31.0,0.0,0.0,18,2018
VERACRUZ,905,929,89.0,17.0,38.0,7.0,127.0,24.0,0.0,0.0,18,2018
GUERRERO,507,364,55.0,8.0,32.0,8.0,87.0,16.0,0.0,0.0,18,2018
MICHOACÁN,392,300,70.0,10.0,6.0,0.0,76.0,10.0,0.0,0.0,18,2018
MÉXICO,151,93,29.0,7.0,1.0,0.0,30.0,7.0,0.0,0.0,18,2018
TAMAULIPAS,654,352,60.0,5.0,5.0,1.0,65.0,6.0,0.0,0.0,18,2018
COLIMA,332,302,11.0,0.0,2.0,3.0,13.0,3.0,0.0,0.0,18,2018
QUINTANA ROO,228,249,25.0,2.0,8.0,1.0,33.0,3.0,1.0,0.0,18,2018
GUANAJUATO,12,264,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,18,2018
NUEVO LEÓN,"1,477",315,120.0,1.0,1.0,1.0,121.0,2.0,0.0,0.0,18,2018
HIDALGO,64,57,4.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,18,2018
MORELOS,599,304,19.0,0.0,33.0,1.0,52.0,1.0,0.0,0.0,18,2018
NAYARIT,620,132,23.0,0.0,7.0,1.0,30.0,1.0,0.0,0.0,18,2018
OAXACA,296,202,7.0,1.0,3.0,0.0,10.0,1.0,0.0,0.0,18,2018
PUEBLA,343,62,32.0,1.0,5.0,0.0,37.0,1.0,0.0,0.0,18,2018
SINALOA,297,252,27.0,1.0,0.0,0.0,27.0,1.0,0.0,0.0,18,2018
AGUASCALIENTES,3,7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18,2018
BAJA CALIFORNIA,48,16,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,18,2018
BAJA CALIFORNIA SUR,95,126,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,18,2018
CAMPECHE,115,67,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,18,2018
COAHUILA,76,37,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,18,2018
CHIHUAHUA,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,2018
DISTRITO FEDERAL,38,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,2018
DURANGO,20,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,2018
QUERÉTARO,8,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,2018
SAN LUIS POTOSÍ,129,75,16.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,18,2018
SONORA,264,126,21.0,0.0,4.0,0.0,25.0,0.0,0.0,0.0,18,2018
TABASCO,266,165,21.0,0.0,11.0,0.0,32.0,0.0,0.0,0.0,18,2018
TLAXCALA,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,2018
YUCATÁN,258,197,19.0,0.0,7.0,0.0,26.0,0.0,0.0,0.0,18,2018
ZACATECAS,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,2018
CHIAPAS,593,"1,113",80.0,47.0,105.0,351.0,185.0,398.0,0.0,2.0,19,2018
JALISCO,"1,226",874,59.0,34.0,11.0,3.0,70.0,37.0,0.0,0.0,19,2018
VERACRUZ,960,997,95.0,19.0,41.0,8.0,136.0,27.0,0.0,0.0,19,2018
GUERRERO,532,390,56.0,8.0,39.0,8.0,95.0,16.0,0.0,0.0,19,2018
MICHOACÁN,420,315,72.0,10.0,6.0,0.0,78.0,10.0,0.0,0.0,19,2018
MÉXICO,171,97,43.0,8.0,1.0,0.0,44.0,8.0,0.0,0.0,19,2018
TAMAULIPAS,684,382,61.0,5.0,5.0,1.0,66.0,6.0,0.0,0.0,19,2018
COLIMA,344,318,11.0,0.0,2.0,3.0,13.0,3.0,0.0,0.0,19,2018
QUINTANA ROO,243,269,25.0,2.0,9.0,1.0,34.0,3.0,1.0,0.0,19,2018
GUANAJUATO,12,287,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,19,2018
NUEVO LEÓN,"1,554",346,126.0,1.0,1.0,1.0,127.0,2.0,0.0,0.0,19,2018
HIDALGO,65,61,4.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,19,2018
MORELOS,620,326,19.0,0.0,35.0,1.0,54.0,1.0,0.0,0.0,19,2018
NAYARIT,651,139,23.0,0.0,8.0,1.0,31.0,1.0,0.0,0.0,19,2018
OAXACA,319,226,7.0,1.0,3.0,0.0,10.0,1.0,0.0,0.0,19,2018
PUEBLA,362,77,36.0,1.0,6.0,0.0,42.0,1.0,1.0,0.0,19,2018
SINALOA,305,262,28.0,1.0,0.0,0.0,28.0,1.0,0.0,0.0,19,2018
SAN LUIS POTOSÍ,146,82,21.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,19,2018
AGUASCALIENTES,5,7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19,2018
BAJA CALIFORNIA,52,18,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,19,2018
BAJA CALIFORNIA SUR,100,134,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,19,2018
CAMPECHE,118,87,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,19,2018
COAHUILA,80,38,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,19,2018
CHIHUAHUA,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,2018
DISTRITO FEDERAL,41,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,2018
DURANGO,21,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,2018
QUERÉTARO,9,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,2018
SONORA,284,134,21.0,0.0,4.0,0.0,25.0,0.0,1.0,0.0,19,2018
TABASCO,284,178,23.0,0.0,11.0,0.0,34.0,0.0,0.0,0.0,19,2018
TLAXCALA,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,2018
YUCATÁN,271,216,22.0,0.0,7.0,0.0,29.0,0.0,0.0,0.0,19,2018
ZACATECAS,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,2018
CHIAPAS,"1,621","2,725",182.0,163.0,258.0,687.0,440.0,850.0,0.0,2.0,26,2018
VERACRUZ,"1,681","1,803",184.0,116.0,65.0,26.0,249.0,142.0,0.0,0.0,26,2018
JALISCO,"2,248","1,686",134.0,115.0,14.0,15.0,148.0,130.0,0.0,0.0,26,2018
SAN LUIS POTOSÍ,282,283,40.0,52.0,0.0,0.0,40.0,52.0,0.0,0.0,26,2018
MÉXICO,442,216,76.0,41.0,1.0,1.0,77.0,42.0,0.0,0.0,26,2018
MICHOACÁN,667,566,87.0,26.0,9.0,2.0,96.0,28.0,0.0,1.0,26,2018
TAMAULIPAS,"1,178",621,123.0,20.0,11.0,5.0,134.0,25.0,0.0,0.0,26,2018
GUERRERO,844,621,89.0,10.0,77.0,11.0,166.0,21.0,0.0,0.0,26,2018
GUANAJUATO,109,476,41.0,8.0,0.0,0.0,41.0,8.0,0.0,0.0,26,2018
PUEBLA,619,199,72.0,8.0,8.0,0.0,80.0,8.0,1.0,0.0,26,2018
QUINTANA ROO,405,480,49.0,7.0,14.0,1.0,63.0,8.0,1.0,0.0,26,2018
NUEVO LEÓN,"2,301",633,200.0,3.0,8.0,4.0,208.0,7.0,0.0,0.0,26,2018
NAYARIT,"1,028",237,50.0,2.0,15.0,4.0,65.0,6.0,0.0,0.0,26,2018
OAXACA,588,582,17.0,4.0,6.0,1.0,23.0,5.0,0.0,0.0,26,2018
COLIMA,474,460,26.0,1.0,5.0,3.0,31.0,4.0,0.0,0.0,26,2018
HIDALGO,171,93,21.0,3.0,0.0,0.0,21.0,3.0,0.0,0.0,26,2018
MORELOS,"1,039",528,40.0,0.0,49.0,3.0,89.0,3.0,0.0,0.0,26,2018
SINALOA,397,355,34.0,2.0,0.0,0.0,34.0,2.0,0.0,0.0,26,2018
TABASCO,451,256,31.0,1.0,17.0,0.0,48.0,1.0,0.0,0.0,26,2018
AGUASCALIENTES,7,10,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,26,2018
BAJA CALIFORNIA,76,38,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,26,2018
BAJA CALIFORNIA SUR,139,167,5.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,26,2018
CAMPECHE,216,146,3.0,0.0,4.0,0.0,7.0,0.0,0.0,0.0,26,2018
COAHUILA,133,58,7.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,26,2018
CHIHUAHUA,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,2018
DISTRITO FEDERAL,60,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,2018
DURANGO,30,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,2018
QUERÉTARO,14,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,2018
SONORA,492,197,36.0,0.0,5.0,0.0,41.0,0.0,1.0,0.0,26,2018
TLAXCALA,8,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,2018
YUCATÁN,492,427,39.0,0.0,14.0,0.0,53.0,0.0,0.0,0.0,26,2018
ZACATECAS,10,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,2018
CHIAPAS,"1,793","2,978",196.0,213.0,268.0,792.0,464.0,"1,005",6.0,9.0,27,2018
VERACRUZ,"1,789","1,958",223.0,134.0,74.0,30.0,297.0,164,2.0,0.0,27,2018
JALISCO,"2,434","1,824",147.0,128.0,14.0,18.0,161.0,146,0.0,0.0,27,2018
SAN LUIS POTOSÍ,308,325,43.0,63.0,0.0,0.0,43.0,63,0.0,0.0,27,2018
MICHOACÁN,720,592,90.0,45.0,9.0,2.0,99.0,47,0.0,1.0,27,2018
MÉXICO,475,232,100.0,42.0,1.0,1.0,101.0,43,0.0,0.0,27,2018
TAMAULIPAS,"1,300",674,143.0,35.0,11.0,5.0,154.0,40,0.0,1.0,27,2018
GUERRERO,891,663,94.0,10.0,82.0,15.0,176.0,25,2.0,0.0,27,2018
QUINTANA ROO,457,525,53.0,10.0,17.0,1.0,70.0,11,1.0,0.0,27,2018
NUEVO LEÓN,"2,418",669,216.0,5.0,8.0,5.0,224.0,10,1.0,0.0,27,2018
PUEBLA,693,208,87.0,9.0,10.0,0.0,97.0,9,2.0,0.0,27,2018
GUANAJUATO,127,495,56.0,8.0,0.0,0.0,56.0,8,0.0,0.0,27,2018
NAYARIT,"1,090",255,51.0,2.0,15.0,4.0,66.0,6,1.0,1.0,27,2018
OAXACA,643,661,20.0,5.0,6.0,1.0,26.0,6,1.0,1.0,27,2018
MORELOS,"1,138",561,41.0,0.0,53.0,5.0,94.0,5,3.0,0.0,27,2018
COLIMA,501,491,27.0,1.0,5.0,3.0,32.0,4,0.0,0.0,27,2018
HIDALGO,184,96,28.0,4.0,1.0,0.0,29.0,4,0.0,0.0,27,2018
SINALOA,411,372,35.0,2.0,0.0,0.0,35.0,2,0.0,0.0,27,2018
TABASCO,492,271,35.0,1.0,18.0,0.0,53.0,1,0.0,0.0,27,2018
AGUASCALIENTES,7,10,2.0,0.0,0.0,0.0,2.0,0,0.0,0.0,27,2018
BAJA CALIFORNIA,82,40,5.0,0.0,0.0,0.0,5.0,0,0.0,0.0,27,2018
BAJA CALIFORNIA SUR,144,176,5.0,0.0,2.0,0.0,7.0,0,1.0,0.0,27,2018
CAMPECHE,242,168,3.0,0.0,4.0,0.0,7.0,0,0.0,0.0,27,2018
COAHUILA,135,61,10.0,0.0,1.0,0.0,11.0,0,0.0,0.0,27,2018
CHIHUAHUA,3,5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,27,2018
DISTRITO FEDERAL,70,99,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,27,2018
DURANGO,39,33,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,27,2018
QUERÉTARO,14,11,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,27,2018
SONORA,513,207,37.0,0.0,6.0,0.0,43.0,0,3.0,0.0,27,2018
TLAXCALA,9,3,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,27,2018
YUCATÁN,543,466,42.0,0.0,18.0,0.0,60.0,0,0.0,0.0,27,2018
ZACATECAS,11,2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,27,2018
CHIAPAS,372,825.0,48.0,32.0,65.0,281.0,113.0,313.0,0.0,1.0,15,2018
JALISCO,990,606.0,46.0,21.0,11.0,3.0,57.0,24.0,0.0,0.0,15,2018
VERACRUZ,732,709.0,78.0,10.0,34.0,5.0,112.0,15.0,0.0,0.0,15,2018
GUERRERO,419,310.0,49.0,6.0,31.0,6.0,80.0,12.0,0.0,0.0,15,2018
MICHOACÁN,343,230.0,63.0,10.0,5.0,0.0,68.0,10.0,0.0,0.0,15,2018
MÉXICO,93,67.0,14.0,7.0,0.0,0.0,14.0,7.0,0.0,0.0,15,2018
COLIMA,280,227.0,9.0,0.0,2.0,3.0,11.0,3.0,0.0,0.0,15,2018
TAMAULIPAS,584,270.0,59.0,2.0,5.0,1.0,64.0,3.0,0.0,0.0,15,2018
GUANAJUATO,11,167.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,15,2018
NUEVO LEÓN,"1,257",238.0,91.0,1.0,1.0,1.0,92.0,2.0,0.0,0.0,15,2018
QUINTANA ROO,202,193.0,19.0,1.0,7.0,1.0,26.0,2.0,1.0,0.0,15,2018
HIDALGO,59,43.0,4.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,15,2018
MORELOS,508,243.0,18.0,0.0,29.0,1.0,47.0,1.0,0.0,0.0,15,2018
NAYARIT,468,99.0,22.0,0.0,6.0,1.0,28.0,1.0,0.0,0.0,15,2018
PUEBLA,287,50.0,26.0,1.0,3.0,0.0,29.0,1.0,0.0,0.0,15,2018
SINALOA,277,221.0,26.0,1.0,0.0,0.0,26.0,1.0,0.0,0.0,15,2018
AGUASCALIENTES,2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,2018
BAJA CALIFORNIA,35,11.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15,2018
BAJA CALIFORNIA SUR,81,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,2018
CAMPECHE,107,55.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,15,2018
COAHUILA,69,35.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15,2018
CHIHUAHUA,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,2018
DISTRITO FEDERAL,30,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,2018
DURANGO,14,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,2018
OAXACA,254,142.0,6.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,15,2018
QUERÉTARO,8,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,2018
SAN LUIS POTOSÍ,98,53.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,15,2018
SONORA,200,109.0,13.0,0.0,2.0,0.0,15.0,0.0,0.0,0.0,15,2018
TABASCO,223,139.0,18.0,0.0,8.0,0.0,26.0,0.0,0.0,0.0,15,2018
TLAXCALA,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,2018
YUCATÁN,211,165.0,17.0,0.0,6.0,0.0,23.0,0.0,0.0,0.0,15,2018
ZACATECAS,4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,2018
CHIAPAS,342,747.0,45.0,32.0,53.0,262.0,98.0,294.0,0.0,0.0,14,2018
JALISCO,939,554.0,45.0,20.0,11.0,3.0,56.0,23.0,0.0,0.0,14,2018
VERACRUZ,692,630.0,74.0,9.0,31.0,4.0,105.0,13.0,0.0,0.0,14,2018
GUERRERO,408,276.0,49.0,6.0,31.0,6.0,80.0,12.0,0.0,0.0,14,2018
MICHOACÁN,316,215.0,57.0,10.0,5.0,0.0,62.0,10.0,0.0,0.0,14,2018
MÉXICO,85,64.0,13.0,6.0,0.0,0.0,13.0,6.0,0.0,0.0,14,2018
COLIMA,273,212.0,8.0,0.0,2.0,3.0,10.0,3.0,0.0,0.0,14,2018
TAMAULIPAS,561,245.0,57.0,2.0,5.0,1.0,62.0,3.0,0.0,0.0,14,2018
GUANAJUATO,11,115.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,14,2018
NUEVO LEÓN,"1,211",218.0,88.0,1.0,1.0,1.0,89.0,2.0,0.0,0.0,14,2018
QUINTANA ROO,193,179.0,18.0,1.0,6.0,1.0,24.0,2.0,1.0,0.0,14,2018
HIDALGO,58,39.0,3.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,14,2018
MORELOS,494,226.0,17.0,0.0,27.0,1.0,44.0,1.0,0.0,0.0,14,2018
NAYARIT,427,94.0,22.0,0.0,6.0,1.0,28.0,1.0,0.0,0.0,14,2018
PUEBLA,265,42.0,26.0,1.0,3.0,0.0,29.0,1.0,0.0,0.0,14,2018
SINALOA,276,210.0,24.0,1.0,0.0,0.0,24.0,1.0,0.0,0.0,14,2018
AGUASCALIENTES,2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,2018
BAJA CALIFORNIA,32,9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14,2018
BAJA CALIFORNIA SUR,70,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,2018
CAMPECHE,106,52.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,14,2018
COAHUILA,67,30.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14,2018
CHIHUAHUA,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,2018
DISTRITO FEDERAL,28,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,2018
DURANGO,14,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,2018
OAXACA,243,124.0,6.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,14,2018
QUERÉTARO,8,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,2018
SAN LUIS POTOSÍ,95,46.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,14,2018
SONORA,187,98.0,12.0,0.0,2.0,0.0,14.0,0.0,0.0,0.0,14,2018
TABASCO,217,133.0,18.0,0.0,8.0,0.0,26.0,0.0,0.0,0.0,14,2018
TLAXCALA,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,2018
YUCATÁN,199,150.0,16.0,0.0,6.0,0.0,22.0,0.0,0.0,0.0,14,2018
ZACATECAS,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,2018
CHIAPAS,779,"1,319",104.0,58.0,133.0,387.0,237.0,445.0,0.0,2.0,21,2018
JALISCO,"1,385","1,047",71.0,55.0,13.0,3.0,84.0,58.0,0.0,0.0,21,2018
VERACRUZ,"1,080","1,164",107.0,32.0,43.0,9.0,150.0,41.0,0.0,0.0,21,2018
GUERRERO,596,439,61.0,8.0,46.0,9.0,107.0,17.0,0.0,0.0,21,2018
TAMAULIPAS,765,446,72.0,10.0,6.0,1.0,78.0,11.0,0.0,0.0,21,2018
MICHOACÁN,462,366,73.0,9.0,6.0,1.0,79.0,10.0,0.0,1.0,21,2018
MÉXICO,242,117,43.0,8.0,1.0,0.0,44.0,8.0,0.0,0.0,21,2018
SAN LUIS POTOSÍ,171,115,22.0,5.0,0.0,0.0,22.0,5.0,0.0,0.0,21,2018
QUINTANA ROO,273,302,31.0,3.0,9.0,1.0,40.0,4.0,1.0,0.0,21,2018
COLIMA,381,351,16.0,0.0,5.0,3.0,21.0,3.0,0.0,0.0,21,2018
GUANAJUATO,18,345,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,21,2018
HIDALGO,83,65,6.0,2.0,0.0,0.0,6.0,2.0,0.0,0.0,21,2018
NUEVO LEÓN,"1,724",437,146.0,1.0,1.0,1.0,147.0,2.0,0.0,0.0,21,2018
MORELOS,673,394,23.0,0.0,36.0,1.0,59.0,1.0,0.0,0.0,21,2018
NAYARIT,785,168,32.0,0.0,9.0,1.0,41.0,1.0,0.0,0.0,21,2018
OAXACA,375,305,7.0,1.0,3.0,0.0,10.0,1.0,0.0,0.0,21,2018
PUEBLA,423,108,37.0,1.0,6.0,0.0,43.0,1.0,1.0,0.0,21,2018
SINALOA,338,280,29.0,1.0,0.0,0.0,29.0,1.0,0.0,0.0,21,2018
AGUASCALIENTES,5,9,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21,2018
BAJA CALIFORNIA,59,21,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,21,2018
BAJA CALIFORNIA SUR,114,142,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,21,2018
CAMPECHE,133,101,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,21,2018
COAHUILA,91,42,4.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,21,2018
CHIHUAHUA,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,2018
DISTRITO FEDERAL,42,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,2018
DURANGO,26,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,2018
QUERÉTARO,11,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,2018
SONORA,351,151,26.0,0.0,4.0,0.0,30.0,0.0,1.0,0.0,21,2018
TABASCO,319,199,24.0,0.0,11.0,0.0,35.0,0.0,0.0,0.0,21,2018
TLAXCALA,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,2018
YUCATÁN,308,262,28.0,0.0,8.0,0.0,36.0,0.0,0.0,0.0,21,2018
ZACATECAS,7,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,2018
CHIAPAS,667,"1,201",95.0,51.0,122.0,380.0,217.0,431.0,0.0,2.0,20,2018
JALISCO,"1,306",942,65.0,38.0,12.0,3.0,77.0,41.0,0.0,0.0,20,2018
VERACRUZ,"1,014","1,077",102.0,30.0,42.0,9.0,144.0,39.0,0.0,0.0,20,2018
GUERRERO,565,418,59.0,8.0,42.0,8.0,101.0,16.0,0.0,0.0,20,2018
MICHOACÁN,435,331,73.0,9.0,6.0,1.0,79.0,10.0,0.0,1.0,20,2018
TAMAULIPAS,721,420,67.0,9.0,5.0,1.0,72.0,10.0,0.0,0.0,20,2018
MÉXICO,205,106,43.0,8.0,1.0,0.0,44.0,8.0,0.0,0.0,20,2018
QUINTANA ROO,253,288,27.0,3.0,9.0,1.0,36.0,4.0,1.0,0.0,20,2018
COLIMA,362,330,14.0,0.0,3.0,3.0,17.0,3.0,0.0,0.0,20,2018
SAN LUIS POTOSÍ,159,105,21.0,3.0,0.0,0.0,21.0,3.0,0.0,0.0,20,2018
GUANAJUATO,14,321,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,20,2018
NUEVO LEÓN,"1,644",383,137.0,1.0,1.0,1.0,138.0,2.0,0.0,0.0,20,2018
HIDALGO,70,63,4.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,20,2018
MORELOS,641,352,20.0,0.0,36.0,1.0,56.0,1.0,0.0,0.0,20,2018
NAYARIT,722,147,28.0,0.0,9.0,1.0,37.0,1.0,0.0,0.0,20,2018
OAXACA,347,251,7.0,1.0,3.0,0.0,10.0,1.0,0.0,0.0,20,2018
PUEBLA,388,90,37.0,1.0,6.0,0.0,43.0,1.0,1.0,0.0,20,2018
SINALOA,321,270,29.0,1.0,0.0,0.0,29.0,1.0,0.0,0.0,20,2018
YUCATÁN,297,241,28.0,0.0,7.0,0.0,35.0,0.0,0.0,0.0,20,2018
AGUASCALIENTES,5,7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20,2018
BAJA CALIFORNIA,54,20,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,20,2018
BAJA CALIFORNIA SUR,107,140,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,20,2018
CAMPECHE,126,95,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,20,2018
COAHUILA,87,40,4.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,20,2018
CHIHUAHUA,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,2018
DISTRITO FEDERAL,41,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,2018
DURANGO,21,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,2018
QUERÉTARO,10,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,2018
SONORA,313,143,23.0,0.0,4.0,0.0,27.0,0.0,1.0,0.0,20,2018
TABASCO,298,184,24.0,0.0,11.0,0.0,35.0,0.0,0.0,0.0,20,2018
TLAXCALA,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,2018
ZACATECAS,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,2018
CHIAPAS,16.0,42.0,1.0,1.0,2.0,5.0,3.0,6.0,0.0,0.0,02,2018
VERACRUZ,54.0,36.0,6.0,2.0,2.0,1.0,8.0,3.0,0.0,0.0,02,2018
JALISCO,128.0,46.0,3.0,1.0,2.0,0.0,5.0,1.0,0.0,0.0,02,2018
GUANAJUATO,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02,2018
NUEVO LEÓN,64.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,02,2018
TAMAULIPAS,83.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02,2018
PUEBLA,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02,2018
MÉXICO,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02,2018
HIDALGO,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02,2018
DURANGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02,2018
GUERRERO,39.0,9.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,02,2018
MICHOACÁN,30.0,20.0,4.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,02,2018
MORELOS,39.0,13.0,1.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,02,2018
SONORA,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02,2018
QUINTANA ROO,17.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02,2018
SAN LUIS POTOSÍ,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02,2018
