Estado,Probables (año pasado),Probables (año actual),Confirmados Dengue No Grave (año pasado),Confirmados Dengue No Grave (año actual),Dengue con Signos de Alarma y Dengue Grave (año pasado),Dengue con Signos de Alarma y Dengue Grave (año actual),Total Confirmados (año pasado),Total Confirmados (año actual),Defunciones (año pasado),Defunciones (año actual),Semana_Epidemiologica,Anio
SAN LUIS POTOSÍ,1231.0,729.0,76.0,93.0,0.0,1.0,76.0,94.0,0.0,0.0,32,2016
PUEBLA,1551.0,930.0,206.0,84.0,18.0,2.0,224.0,86.0,0.0,0.0,32,2016
CAMPECHE,3274.0,1135.0,238.0,51.0,52.0,14.0,290.0,65.0,0.0,1.0,32,2016
BAJA CALIFORNIA SUR,337.0,571.0,60.0,52.0,3.0,3.0,63.0,55.0,0.0,0.0,32,2016
HIDALGO,387.0,344.0,35.0,34.0,0.0,0.0,35.0,34.0,0.0,0.0,32,2016
DURANGO,22.0,61.0,5.0,19.0,0.0,0.0,5.0,19.0,0.0,0.0,32,2016
COAHUILA,208.0,250.0,12.0,17.0,0.0,0.0,12.0,17.0,0.0,0.0,32,2016
GUANAJUATO,37.0,47.0,0.0,4.0,0.0,1.0,0.0,5.0,0.0,0.0,32,2016
BAJA CALIFORNIA,101.0,131.0,5.0,2.0,0.0,0.0,5.0,2.0,0.0,0.0,32,2016
AGUASCALIENTES,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,2016
CHIHUAHUA,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,2016
DISTRITO FEDERAL,51.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,2016
QUERÉTARO,21.0,19.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,32,2016
TLAXCALA,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,2016
ZACATECAS,216.0,57.0,53.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,32,2016
GUERRERO,"14,980","8,927","1,099","1,259",382.0,945.0,"1,481","2,204",9.0,2.0,44,2016
VERACRUZ,"23,807","16,798","2,219","1,686",655.0,337.0,"2,874","2,023",2.0,0.0,44,2016
JALISCO,"16,158","13,376","1,388","1,312",351.0,264.0,"1,739","1,576",0.0,1.0,44,2016
MICHOACÁN,"9,544","4,761","1,299","1,084",19.0,73.0,"1,318","1,157",0.0,0.0,44,2016
DURANGO,201,"1,760",119,841,0,45.0,119.0,846.0,0.0,0.0,44,2016
CHIAPAS,"9,423","2,802",953,534,349.0,248.0,"1,302",782,1.0,0.0,44,2016
NUEVO LEÓN,"7,590","10,934",655,704,47.0,18.0,702,722,0.0,0.0,44,2016
TAMAULIPAS,"4,106","7,098",402,541,22.0,17.0,424,558,0.0,0.0,44,2016
MÉXICO,"1,609","1,463",30,544,0.0,12.0,30,556,0.0,0.0,44,2016
MORELOS,"7,761","6,902",449,147,56.0,409.0,505,556,0.0,3.0,44,2016
TABASCO,"6,027","5,130",473,385,158.0,141.0,631,526,0.0,2.0,44,2016
SINALOA,"3,288","3,069",500,263,140.0,83.0,640,346,0.0,0.0,44,2016
COLIMA,"20,586","6,103","1,043",254,93.0,77.0,"1,136",331,0.0,0.0,44,2016
COAHUILA,382,"1,453",42,306,0.0,8.0,42,314,0.0,0.0,44,2016
YUCATÁN,"16,535","4,692","1,094",203,354.0,87.0,"1,448",290,1.0,0.0,44,2016
NAYARIT,"12,964","2,943",574,179,515.0,98.0,"1,089",277,0.0,0.0,44,2016
PUEBLA,"3,561","2,007",522,240,58.0,8.0,580,248,0.0,0.0,44,2016
QUINTANA ROO,"6,363","2,534",468,150,273.0,81.0,741,231,1.0,1.0,44,2016
OAXACA,"6,092","2,841",299,162,64.0,68.0,363,230,4.0,1.0,44,2016
SONORA,"6,703","1,072","1,612",136,442.0,27.0,"2,054",163,5.0,0.0,44,2016
SAN LUIS POTOSÍ,"1,579","1,105",107,123,0.0,2.0,107,125,0.0,0.0,44,2016
BAJA CALIFORNIA SUR,"1,546","1,553",298,112,3.0,3.0,301,115,1.0,0.0,44,2016
HIDALGO,547,744,59,97,0.0,6.0,59,103,0.0,0.0,44,2016
CAMPECHE,"6,577","3,085",343,66,77.0,17.0,420,83,1.0,1.0,44,2016
ZACATECAS,928,207,166,52,0.0,0.0,166,52,0.0,0.0,44,2016
GUANAJUATO,72,138,1,17,0.0,3.0,1,20,0.0,0.0,44,2016
BAJA CALIFORNIA,409,223,96,6,0.0,0.0,96,6,0.0,0.0,44,2016
CHIHUAHUA,55,40,12,3,1.0,0.0,13,3,0.0,0.0,44,2016
AGUASCALIENTES,43,37,22,0,1.0,0.0,23,0,0.0,0.0,44,2016
DISTRITO FEDERAL,29,343,0,0,0.0,0.0,0,0,0.0,0.0,44,2016
QUERÉTARO,47,112,5,0,0.0,0.0,5,0,0.0,0.0,44,2016
TLAXCALA,19,34,0,0,0.0,0.0,0,0,0.0,0.0,44,2016
GUERRERO,"15,095","9,021","1,107","1,265",391.0,963.0,"1,498","2,228",10.0,2.0,45,2016
VERACRUZ,"24,704","16,935","2,276","1,762",683.0,358.0,"2,959","2,120",3.0,0.0,45,2016
JALISCO,"17,546","14,285","1,500","1,398",382.0,288.0,"1,882","1,686",0.0,1.0,45,2016
MICHOACÁN,"9,701","5,059","1,360","1,131",20.0,89.0,"1,380","1,220",0.0,0.0,45,2016
DURANGO,204,"1,935",119,858,0.0,5.0,119,863,0.0,0.0,45,2016
NUEVO LEÓN,"7,897","11,309",673,818,51.0,33.0,724,851,0.0,0.0,45,2016
CHIAPAS,"9,525","2,827",991,534,371.0,249.0,"1,362",783,1.0,0.0,45,2016
MÉXICO,"1,669","1,502",30,596,0.0,12.0,30,608,0.0,0.0,45,2016
MORELOS,"8,140","7,297",465,149,62.0,418.0,527,567,0.0,3.0,45,2016
TAMAULIPAS,"4,521","7,779",444,541,24.0,18.0,468,559,0.0,0.0,45,2016
TABASCO,"6,433","5,221",494,392,169.0,142.0,663,534,0.0,2.0,45,2016
SINALOA,"3,680","3,394",530,308,150.0,88.0,680,396,0.0,0.0,45,2016
COAHUILA,401,"1,693",50,364,1.0,8.0,51,372,0.0,0.0,45,2016
COLIMA,"20,712","6,199","1,050",269,95.0,82.0,"1,145",351,0.0,0.0,45,2016
YUCATÁN,"16,670","4,856","1,098",219,360.0,99.0,"1,458",318,2.0,0.0,45,2016
NAYARIT,"13,538","3,031",591,186,533.0,100.0,"1,124",286,0.0,0.0,45,2016
PUEBLA,"3,658","2,080",546,247,60.0,9.0,606,256,0.0,0.0,45,2016
QUINTANA ROO,"6,637","2,589",478,158,279.0,88.0,757,246,1.0,1.0,45,2016
OAXACA,"6,182","2,858",300,170,64.0,69.0,364,239,4.0,1.0,45,2016
SONORA,"7,482","1,110","1,828",144,477.0,27.0,"2,305",171,5.0,0.0,45,2016
BAJA CALIFORNIA SUR,"1,707","1,702",318,130,3.0,5.0,321,135,1.0,0.0,45,2016
SAN LUIS POTOSÍ,"1,608","1,116",108,123,0.0,2.0,108,125,0.0,0.0,45,2016
HIDALGO,561,752,59,98,0.0,6.0,59,104,0.0,0.0,45,2016
CAMPECHE,"6,670","3,110",360,69,78.0,17.0,438,86,1.0,1.0,45,2016
ZACATECAS,936,230,166,55,0.0,1.0,166,56,0.0,0.0,45,2016
GUANAJUATO,73,149,2,24,0.0,3.0,2,27,0.0,0.0,45,2016
BAJA CALIFORNIA,450,226,128,6,0.0,0.0,128,6,0.0,0.0,45,2016
CHIHUAHUA,56,42,17,3,2.0,0.0,19,3,0.0,0.0,45,2016
AGUASCALIENTES,50,40,22,0,1.0,0.0,23,0,0.0,0.0,45,2016
DISTRITO FEDERAL,29,346,0,0,0.0,0.0,0,0,0.0,0.0,45,2016
QUERÉTARO,47,112,5,0,0.0,0.0,5,0,0.0,0.0,45,2016
TLAXCALA,19,36,0,0,0.0,0.0,0,0,0.0,0.0,45,2016
GUERRERO,"14,336","8,262","1,071","1,169",351.0,870.0,"1,422","2,039",9.0,2.0,39,2016
VERACRUZ,"18,283","15,107","1,899","1,374",542.0,260.0,"2,441","1,634",1.0,0.0,39,2016
JALISCO,"9,112","9,129",821,818,188.0,147.0,"1,009",965,0.0,1.0,39,2016
MICHOACÁN,"8,309","3,712","1,090",816,14.0,46.0,"1,104",862,0.0,0.0,39,2016
CHIAPAS,"8,900","2,708",865,510,274.0,224.0,"1,139",734,1.0,0.0,39,2016
NUEVO LEÓN,"6,456","7,903",514,531,21.0,11.0,535,542,0.0,0.0,39,2016
TABASCO,"3,828","4,251",356,335,101.0,123.0,457,458,0.0,2.0,39,2016
TAMAULIPAS,"2,956","4,436",325,406,19.0,14.0,344,420,0.0,0.0,39,2016
MORELOS,"6,003","4,787",382,105,48.0,250.0,430,355,0.0,3.0,39,2016
COLIMA,"19,665","5,271","1,028",217,88.0,63.0,"1,116",280,0.0,0.0,39,2016
MÉXICO,"1,301","1,136",27,271,0.0,8.0,27,279,0.0,0.0,39,2016
NAYARIT,"6,911","2,573",358,154,343.0,88.0,701,242,0.0,0.0,39,2016
DURANGO,118,496,68,214,0.0,0.0,68,214,0.0,0.0,39,2016
QUINTANA ROO,"4,863","2,180",422,140,236.0,65.0,658,205,1.0,1.0,39,2016
OAXACA,"5,414","2,584",262,141,47.0,58.0,309,199,4.0,1.0,39,2016
PUEBLA,"2,920","1,636",447,189,58.0,7.0,505,196,0.0,0.0,39,2016
YUCATÁN,"14,654","3,376",943,128,291.0,63.0,"1,234",191,0.0,0.0,39,2016
SINALOA,"1,721","1,706",326,134,106.0,33.0,432,167,0.0,0.0,39,2016
COAHUILA,294,572,21,132,0.0,2.0,21,134,0.0,0.0,39,2016
SONORA,"2,886",879,706,103,262.0,25.0,968,128,5.0,0.0,39,2016
SAN LUIS POTOSÍ,"1,458",966,90,111,0.0,1.0,90,112,0.0,0.0,39,2016
CAMPECHE,"5,979","2,768",329,62,68.0,16.0,397,78,1.0,1.0,39,2016
HIDALGO,481,625,50,65,0.0,5.0,50,70,0.0,0.0,39,2016
BAJA CALIFORNIA SUR,668,874,102,66,3.0,3.0,105,69,0.0,0.0,39,2016
ZACATECAS,743,118,166,36,0.0,0.0,166,36,0.0,0.0,39,2016
GUANAJUATO,57,109,1,5,0.0,2.0,1,7,0.0,0.0,39,2016
BAJA CALIFORNIA,163,199,16,5,0.0,0.0,16,5,0.0,0.0,39,2016
CHIHUAHUA,27,33,5,1,0.0,0.0,5,1,0.0,0.0,39,2016
AGUASCALIENTES,10,32,1,0,0.0,0.0,1,0,0.0,0.0,39,2016
DISTRITO FEDERAL,29,315,0,0,0.0,0.0,0,0,0.0,0.0,39,2016
QUERÉTARO,42,99,4,0,0.0,0.0,4,0,0.0,0.0,39,2016
TLAXCALA,18,33,0,0,0.0,0.0,0,0,0.0,0.0,39,2016
GUERRERO,"14,202","8,096","1,070","1,148",346.0,856.0,"1,416","2,004",8.0,2.0,38,2016
VERACRUZ,"16,944","14,412","1,806","1,313",511.0,249.0,"2,317","1,562",1.0,0.0,38,2016
JALISCO,"7,967","8,390",729,749,158.0,133.0,887,882,0.0,1.0,38,2016
MICHOACÁN,"8,104","3,513","1,055",755,12.0,45.0,"1,067",800,0.0,0.0,38,2016
CHIAPAS,"8,789","2,682",851,509,255.0,216.0,"1,106",725,1.0,0.0,38,2016
NUEVO LEÓN,"6,217","7,320",494,529,16.0,11.0,510,540,0.0,0.0,38,2016
TABASCO,"3,366","3,972",347,321,98.0,117.0,445,438,0.0,2.0,38,2016
TAMAULIPAS,"2,834","4,114",306,376,18.0,14.0,324,390,0.0,0.0,38,2016
MORELOS,"5,715","4,468",359,98,44.0,210.0,403,308,0.0,3.0,38,2016
MÉXICO,"1,211","1,086",27,267,0.0,8.0,27,275,0.0,0.0,38,2016
COLIMA,"19,294","4,979","1,016",213,86.0,60.0,"1,102",273,0.0,0.0,38,2016
NAYARIT,"5,623","2,463",315,149,299.0,88.0,614,237,0.0,0.0,38,2016
OAXACA,"5,249","2,492",262,140,47.0,58.0,309,198,3.0,1.0,38,2016
QUINTANA ROO,"4,527","2,099",421,137,234.0,60.0,655,197,1.0,1.0,38,2016
YUCATÁN,"13,612","3,057",902,121,268.0,59.0,"1,170",180,0.0,0.0,38,2016
PUEBLA,"2,715","1,531",417,153,55.0,5.0,472,158,0.0,0.0,38,2016
SINALOA,"1,538","1,472",308,109,104.0,32.0,412,141,0.0,0.0,38,2016
DURANGO,86,326,57,133,0.0,0.0,57,133,0.0,0.0,38,2016
SONORA,"2,461",846,603,102,249.0,25.0,852,127,4.0,0.0,38,2016
SAN LUIS POTOSÍ,"1,426",926,90,110,0.0,1.0,90,111,0.0,0.0,38,2016
COAHUILA,277,486,21,79,0.0,2.0,21,81,0.0,0.0,38,2016
CAMPECHE,"5,762","2,641",318,62,67.0,16.0,385,78,1.0,1.0,38,2016
BAJA CALIFORNIA SUR,571,776,95,63,3.0,3.0,98,66,0.0,0.0,38,2016
HIDALGO,465,588,46,54,0.0,4.0,46,58,0.0,0.0,38,2016
ZACATECAS,694,109,126,34,0.0,0.0,126,34,0.0,0.0,38,2016
GUANAJUATO,56,107,0,5,0.0,1.0,0,6,0.0,0.0,38,2016
BAJA CALIFORNIA,139,190,16,5,0.0,0.0,16,5,0.0,0.0,38,2016
CHIHUAHUA,27,31,4,1,0.0,0.0,4,1,0.0,0.0,38,2016
AGUASCALIENTES,8,27,0,0,0.0,0.0,0,0,0.0,0.0,38,2016
DISTRITO FEDERAL,29,306,0,0,0.0,0.0,0,0,0.0,0.0,38,2016
QUERÉTARO,41,96,4,0,0.0,0.0,4,0,0.0,0.0,38,2016
TLAXCALA,17,30,0,0,0.0,0.0,0,0,0.0,0.0,38,2016
GUERRERO,1437.0,1060.0,219.0,185.0,61.0,192.0,280.0,377.0,0.0,0.0,07,2016
CHIAPAS,960.0,620.0,95.0,127.0,25.0,59.0,120.0,186.0,0.0,0.0,07,2016
VERACRUZ,368.0,872.0,54.0,104.0,40.0,62.0,94.0,166.0,0.0,0.0,07,2016
TABASCO,177.0,644.0,33.0,89.0,6.0,21.0,39.0,110.0,0.0,0.0,07,2016
JALISCO,306.0,1601.0,24.0,68.0,8.0,27.0,32.0,95.0,0.0,0.0,07,2016
MICHOACÁN,173.0,257.0,32.0,57.0,5.0,3.0,37.0,60.0,0.0,0.0,07,2016
OAXACA,674.0,430.0,57.0,30.0,13.0,28.0,70.0,58.0,0.0,0.0,07,2016
NUEVO LEÓN,489.0,1290.0,31.0,52.0,0.0,0.0,31.0,52.0,0.0,0.0,07,2016
NAYARIT,66.0,869.0,4.0,30.0,3.0,20.0,7.0,50.0,0.0,0.0,07,2016
CAMPECHE,81.0,140.0,26.0,40.0,3.0,7.0,29.0,47.0,0.0,0.0,07,2016
QUINTANA ROO,383.0,446.0,50.0,22.0,46.0,24.0,96.0,46.0,0.0,0.0,07,2016
SONORA,193.0,224.0,49.0,35.0,12.0,8.0,61.0,43.0,0.0,0.0,07,2016
COLIMA,278.0,432.0,50.0,30.0,20.0,11.0,70.0,41.0,0.0,0.0,07,2016
SINALOA,219.0,422.0,35.0,31.0,20.0,5.0,55.0,36.0,0.0,0.0,07,2016
TAMAULIPAS,155.0,411.0,13.0,24.0,0.0,3.0,13.0,27.0,0.0,0.0,07,2016
YUCATÁN,249.0,131.0,27.0,10.0,15.0,15.0,42.0,25.0,0.0,0.0,07,2016
MORELOS,226.0,278.0,19.0,13.0,5.0,8.0,24.0,21.0,0.0,0.0,07,2016
PUEBLA,101.0,204.0,8.0,20.0,1.0,1.0,9.0,21.0,0.0,0.0,07,2016
SAN LUIS POTOSÍ,177.0,87.0,8.0,16.0,0.0,0.0,8.0,16.0,0.0,0.0,07,2016
BAJA CALIFORNIA SUR,93.0,116.0,28.0,14.0,2.0,0.0,30.0,14.0,0.0,0.0,07,2016
MÉXICO,38.0,62.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,07,2016
AGUASCALIENTES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,07,2016
BAJA CALIFORNIA,10.0,16.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,07,2016
COAHUILA,8.0,24.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,07,2016
CHIHUAHUA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,07,2016
DISTRITO FEDERAL,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,07,2016
DURANGO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,07,2016
GUANAJUATO,5.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,07,2016
HIDALGO,22.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,07,2016
QUERÉTARO,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,07,2016
TLAXCALA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,07,2016
ZACATECAS,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,07,2016
GUERRERO,1066.0,801.0,171.0,149.0,46.0,147.0,217.0,296.0,0.0,0.0,06,2016
CHIAPAS,809.0,528.0,86.0,109.0,22.0,54.0,108.0,163.0,0.0,0.0,06,2016
VERACRUZ,319.0,679.0,45.0,78.0,36.0,41.0,81.0,119.0,0.0,0.0,06,2016
TABASCO,151.0,558.0,28.0,69.0,4.0,18.0,32.0,87.0,0.0,0.0,06,2016
JALISCO,285.0,1282.0,17.0,58.0,7.0,19.0,24.0,77.0,0.0,0.0,06,2016
MICHOACÁN,149.0,185.0,27.0,46.0,4.0,3.0,31.0,49.0,0.0,0.0,06,2016
NUEVO LEÓN,401.0,977.0,24.0,45.0,0.0,0.0,24.0,45.0,0.0,0.0,06,2016
NAYARIT,51.0,655.0,4.0,21.0,3.0,17.0,7.0,38.0,0.0,0.0,06,2016
QUINTANA ROO,325.0,392.0,46.0,16.0,41.0,20.0,87.0,36.0,0.0,0.0,06,2016
SONORA,175.0,183.0,41.0,28.0,12.0,8.0,53.0,36.0,0.0,0.0,06,2016
OAXACA,574.0,343.0,47.0,16.0,11.0,19.0,58.0,35.0,0.0,0.0,06,2016
COLIMA,240.0,341.0,31.0,18.0,18.0,10.0,49.0,28.0,0.0,0.0,06,2016
TAMAULIPAS,110.0,328.0,9.0,22.0,0.0,3.0,9.0,25.0,0.0,0.0,06,2016
CAMPECHE,71.0,115.0,26.0,19.0,3.0,4.0,29.0,23.0,0.0,0.0,06,2016
SINALOA,200.0,339.0,34.0,19.0,19.0,4.0,53.0,23.0,0.0,0.0,06,2016
YUCATÁN,208.0,103.0,24.0,6.0,13.0,11.0,37.0,17.0,0.0,0.0,06,2016
PUEBLA,72.0,164.0,3.0,15.0,1.0,1.0,4.0,16.0,0.0,0.0,06,2016
MORELOS,162.0,203.0,19.0,12.0,4.0,2.0,23.0,14.0,0.0,0.0,06,2016
BAJA CALIFORNIA SUR,80.0,89.0,26.0,12.0,2.0,0.0,28.0,12.0,0.0,0.0,06,2016
SAN LUIS POTOSÍ,147.0,62.0,7.0,10.0,0.0,0.0,7.0,10.0,0.0,0.0,06,2016
AGUASCALIENTES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06,2016
BAJA CALIFORNIA,8.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06,2016
COAHUILA,5.0,18.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,06,2016
CHIHUAHUA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06,2016
DISTRITO FEDERAL,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06,2016
DURANGO,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06,2016
GUANAJUATO,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06,2016
HIDALGO,16.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06,2016
MÉXICO,26.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06,2016
QUERÉTARO,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06,2016
TLAXCALA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06,2016
ZACATECAS,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06,2016
GUERRERO,8938.0,3884.0,783.0,695.0,206.0,515.0,989.0,1210.0,1.0,1.0,25,2016
CHIAPAS,5106.0,1959.0,523.0,364.0,127.0,122.0,650.0,486.0,0.0,0.0,25,2016
VERACRUZ,2490.0,2895.0,338.0,332.0,149.0,107.0,487.0,439.0,0.0,0.0,25,2016
NUEVO LEÓN,3735.0,4526.0,288.0,322.0,3.0,4.0,291.0,326.0,0.0,0.0,25,2016
MICHOACÁN,2486.0,1324.0,232.0,307.0,6.0,13.0,238.0,320.0,0.0,0.0,25,2016
JALISCO,1803.0,3636.0,154.0,267.0,35.0,51.0,189.0,318.0,0.0,1.0,25,2016
TABASCO,811.0,1548.0,148.0,220.0,45.0,61.0,193.0,281.0,0.0,0.0,25,2016
MÉXICO,443.0,429.0,0.0,155.0,0.0,1.0,0.0,156.0,0.0,0.0,25,2016
NAYARIT,1083.0,1930.0,85.0,88.0,107.0,54.0,192.0,142.0,0.0,0.0,25,2016
QUINTANA ROO,1426.0,940.0,190.0,90.0,121.0,44.0,311.0,134.0,1.0,1.0,25,2016
TAMAULIPAS,1597.0,1903.0,142.0,126.0,8.0,4.0,150.0,130.0,0.0,0.0,25,2016
COLIMA,5478.0,1724.0,475.0,96.0,56.0,31.0,531.0,127.0,0.0,0.0,25,2016
OAXACA,2522.0,1445.0,151.0,84.0,27.0,41.0,178.0,125.0,1.0,1.0,25,2016
SINALOA,741.0,912.0,168.0,81.0,70.0,18.0,238.0,99.0,0.0,0.0,25,2016
SONORA,937.0,571.0,266.0,80.0,85.0,17.0,351.0,97.0,3.0,0.0,25,2016
YUCATÁN,1100.0,681.0,106.0,45.0,41.0,36.0,147.0,81.0,0.0,0.0,25,2016
SAN LUIS POTOSÍ,963.0,588.0,60.0,74.0,0.0,0.0,60.0,74.0,0.0,0.0,25,2016
MORELOS,1363.0,1191.0,128.0,39.0,14.0,22.0,142.0,61.0,0.0,0.0,25,2016
CAMPECHE,628.0,532.0,138.0,48.0,38.0,10.0,176.0,58.0,0.0,1.0,25,2016
PUEBLA,852.0,643.0,84.0,49.0,8.0,1.0,92.0,50.0,0.0,0.0,25,2016
BAJA CALIFORNIA SUR,239.0,487.0,46.0,48.0,3.0,1.0,49.0,49.0,0.0,0.0,25,2016
COAHUILA,148.0,145.0,9.0,12.0,0.0,0.0,9.0,12.0,0.0,0.0,25,2016
HIDALGO,292.0,206.0,9.0,11.0,0.0,0.0,9.0,11.0,0.0,0.0,25,2016
BAJA CALIFORNIA,75.0,110.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,25,2016
DURANGO,16.0,19.0,5.0,2.0,0.0,0.0,5.0,2.0,0.0,0.0,25,2016
GUANAJUATO,25.0,20.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,25,2016
AGUASCALIENTES,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,2016
CHIHUAHUA,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,2016
DISTRITO FEDERAL,21.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,2016
QUERÉTARO,13.0,11.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,25,2016
TLAXCALA,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,2016
ZACATECAS,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,2016
GUERRERO,"15,869","9,381","1,208","1,309",522.0,"1,010","1,730","2,319",10.0,6.0,52,2016
VERACRUZ,"27,112","17,446","2,884","1,833",876.0,391,"3,760","2,224",10.0,8.0,52,2016
JALISCO,"22,753","16,430","2,364","1,623",649.0,377,"3,013","2,000",1.0,1.0,52,2016
NUEVO LEÓN,"8,667","12,037",796,"1,373",70.0,65,866,"1,438",0.0,0.0,52,2016
MICHOACÁN,"10,459","5,823","1,619","1,283",27.0,110,"1,646","1,393",0.0,0.0,52,2016
DURANGO,224,"2,171",126,926,0.0,6,126,932,0.0,0.0,52,2016
CHIAPAS,"10,282","2,925","1,132",542,475.0,274,"1,607",816,1.0,2.0,52,2016
COAHUILA,452,"2,140",65,760,4.0,21,69,781,0.0,0.0,52,2016
MORELOS,"9,021","8,199",512,189,83.0,563,595,752,0.0,6.0,52,2016
MÉXICO,"1,906","1,671",30,662,0.0,13,30,675,0.0,0.0,52,2016
SINALOA,"5,331","4,382",691,509,189.0,107,880,616,0.0,0.0,52,2016
TAMAULIPAS,"5,942","9,300",602,557,34.0,19,636,576,0.0,0.0,52,2016
TABASCO,"7,564","5,458",579,407,215.0,157,794,564,0.0,3.0,52,2016
YUCATÁN,"17,016","5,283","1,129",267,373.0,123,"1,502",390,3.0,0.0,52,2016
COLIMA,"21,158","6,439","1,071",289,105.0,90,"1,176",379,2.0,3.0,52,2016
NAYARIT,"15,041","3,381",634,210,560.0,107,"1,194",317,0.0,0.0,52,2016
PUEBLA,"4,028","2,314",667,263,63.0,11,730,274,0.0,0.0,52,2016
QUINTANA ROO,"7,658","2,725",701,167,329.0,95,"1,030",262,3.0,2.0,52,2016
OAXACA,"6,565","2,978",371,173,103.0,70,474,243,5.0,1.0,52,2016
SONORA,"9,295","1,217","2,571",169,694.0,33,"3,265",202,5.0,1.0,52,2016
BAJA CALIFORNIA SUR,"2,220","1,955",438,166,3.0,7,441,173,1.0,0.0,52,2016
SAN LUIS POTOSÍ,"1,710","1,171",130,134,0.0,2,130,136,0.0,0.0,52,2016
HIDALGO,630,778,70,119,3.0,9,73,128,0.0,0.0,52,2016
CAMPECHE,"6,885","3,188",375,70,83.0,19,458,89,1.0,1.0,52,2016
ZACATECAS,942,253,181,58,0.0,1,181,59,0.0,0.0,52,2016
GUANAJUATO,82,186,3,41,0.0,3,3,44,0.0,0.0,52,2016
BAJA CALIFORNIA,574,237,206,9,0.0,0,206,9,0.0,0.0,52,2016
CHIHUAHUA,69,45,18,3,2.0,0,20,3,0.0,0.0,52,2016
QUERÉTARO,52,116,6,1,0.0,0,6,1,0.0,0.0,52,2016
AGUASCALIENTES,55,42,22,0,2.0,0,24,0,0.0,0.0,52,2016
DISTRITO FEDERAL,12,359,0,0,0.0,0,0,0,0.0,0.0,52,2016
TLAXCALA,19,39,0,0,0.0,0,0,0,0.0,0.0,52,2016
GUERRERO,2528.0,1732.0,344.0,316.0,98.0,263.0,442.0,579.0,0.0,0.0,10,2016
VERACRUZ,515.0,1381.0,77.0,163.0,53.0,78.0,130.0,241.0,0.0,0.0,10,2016
CHIAPAS,1349.0,826.0,127.0,165.0,35.0,75.0,162.0,240.0,0.0,0.0,10,2016
TABASCO,243.0,834.0,43.0,118.0,12.0,29.0,55.0,147.0,0.0,0.0,10,2016
NUEVO LEÓN,780.0,1975.0,57.0,133.0,0.0,1.0,57.0,134.0,0.0,0.0,10,2016
JALISCO,462.0,2239.0,28.0,92.0,10.0,29.0,38.0,121.0,0.0,0.0,10,2016
MICHOACÁN,310.0,464.0,48.0,113.0,5.0,4.0,53.0,117.0,0.0,0.0,10,2016
NAYARIT,115.0,1290.0,9.0,53.0,6.0,27.0,15.0,80.0,0.0,0.0,10,2016
